candidate_id,job_role_applied,gender,nationality,education_level,university_tier,relevant_experience_years,skill_match_score,interview_score,Hiring Probability,Decision
9735,Data Analyst,Female,Other,Bachelor,Tier 3,7.45,1.0,97.4,0.3610203099029883,REJECT
9747,Data Analyst,Male,American,Bachelor,Tier 3,12.58,0.882,67.6,0.253402339794809,REJECT
9754,Data Analyst,Male,Indian,High School,Tier 3,9.11,0.817,98.0,0.45555277098709773,REJECT
9761,Data Analyst,Male,Indian,Master,Tier 3,8.04,0.939,86.8,0.6653409728215597,SHORTLIST
9763,Data Analyst,Male,Indian,Master,Tier 1 (Top),14.51,0.947,98.0,0.8863899425657794,SHORTLIST
9767,Data Analyst,Male,Asian (other),Bachelor,Tier 1 (Top),6.03,0.936,96.1,0.48898563301196596,REJECT
9773,Data Analyst,Male,Indian,Bachelor,Tier 1 (Top),14.74,0.735,61.2,0.14673037426041735,REJECT
9785,Data Analyst,Male,Asian (other),Master,Tier 3,8.66,0.655,79.8,0.5977937881316465,SHORTLIST
9793,Data Analyst,Male,Asian (other),Master,Unknown,10.13,0.961,66.7,0.6901296901729692,SHORTLIST
9795,Data Analyst,Male,Asian (other),Master,Tier 1 (Top),8.58,0.302,78.2,0.20237897200718774,REJECT
9811,Data Analyst,Male,Other,Master,Tier 3,10.59,0.858,79.2,0.6301852118179202,SHORTLIST
9812,Data Analyst,Male,Indian,Bachelor,Tier 1 (Top),6.87,0.474,89.1,0.05897026584249925,REJECT
9818,Data Analyst,Male,American,High School,Tier 2,9.59,0.789,77.0,0.18502045708318032,REJECT
9828,Data Analyst,Male,European,Bachelor,Tier 1 (Top),11.7,0.621,70.2,0.10169968009327376,REJECT
9830,Data Analyst,Female,Indian,Master,Tier 2,8.17,0.676,90.0,0.20708583583302392,REJECT
9849,Data Analyst,Female,Asian (other),High School,Tier 3,8.38,0.729,98.0,0.21307752685816447,REJECT
9898,Data Analyst,Female,Other,Bachelor,Tier 1 (Top),5.69,0.563,91.1,0.11504651524971245,REJECT
9902,Data Analyst,Male,Other,Master,Tier 1 (Top),6.88,0.992,72.0,0.6390293679757901,SHORTLIST
9903,Data Analyst,Female,European,Bachelor,Tier 1 (Top),29.22,1.0,94.3,0.9234091262558372,SHORTLIST
9905,Data Analyst,Female,European,Bachelor,Unknown,7.37,0.765,77.4,0.2194418385252661,REJECT
9912,Data Analyst,Female,African,Master,Tier 3,10.7,0.799,85.3,0.2161300670750265,REJECT
9924,Data Analyst,Female,Other,Bachelor,Tier 1 (Top),16.42,0.861,80.2,0.35345052552476863,REJECT
9936,Data Analyst,Female,European,Master,Tier 2,5.1,0.561,90.5,0.19263688031993126,REJECT
9940,Data Analyst,Male,Other,Bachelor,Tier 3,12.97,0.376,70.9,0.1061391028764345,REJECT
9945,Data Analyst,Male,Indian,Bachelor,Tier 2,7.39,0.738,98.0,0.22689093439556388,REJECT
9950,Data Analyst,Female,American,PhD,Tier 1 (Top),10.43,0.544,93.5,0.29354644941235064,REJECT
9973,Data Analyst,Female,Asian (other),Bachelor,Tier 3,16.15,1.0,83.7,0.6134405625759176,SHORTLIST
9976,Data Analyst,Male,Indian,Master,Tier 3,16.75,1.0,79.3,0.6183078771418739,SHORTLIST
9984,Data Analyst,Male,African,Master,Tier 1 (Top),8.33,0.497,77.4,0.2594167891218374,REJECT
9987,Data Analyst,Female,Other,Master,Unknown,18.95,1.0,98.0,0.45375768330739175,REJECT
9994,Data Analyst,Male,Indian,Bachelor,Tier 3,12.35,0.699,88.8,0.2038946684512539,REJECT
10029,Data Analyst,Male,Asian (other),High School,Tier 2,18.23,1.0,98.0,0.8307512037368164,SHORTLIST
10046,Data Analyst,Female,Indian,Bachelor,Tier 2,5.15,0.614,98.0,0.23777891099394008,REJECT
10049,Data Analyst,Male,American,Master,Tier 3,5.21,0.61,77.4,0.158512164594706,REJECT
10066,Data Analyst,Female,European,PhD,Tier 2,6.32,0.571,71.6,0.09457661797236615,REJECT
10086,Data Analyst,Male,Asian (other),Master,Tier 2,8.75,0.982,98.0,0.6622079403796648,SHORTLIST
10087,Data Analyst,Male,Asian (other),Bachelor,Tier 3,24.31,1.0,85.1,0.5926540607802236,SHORTLIST
10102,Data Analyst,Female,Indian,Bachelor,Tier 3,11.3,0.512,72.8,0.09598055864795191,REJECT
10107,Data Analyst,Male,European,Bachelor,Tier 2,11.25,0.785,80.2,0.24992784874754836,REJECT
10111,Data Analyst,Female,American,Master,Tier 1 (Top),20.25,0.885,87.6,0.678427681471063,SHORTLIST
10112,Data Analyst,Female,Indian,Bachelor,Tier 3,13.31,0.956,62.1,0.23598295101619565,REJECT
10114,Data Analyst,Male,Other,High School,Tier 2,8.19,1.0,71.1,0.2123943168211239,REJECT
10118,Data Analyst,Female,American,Bachelor,Tier 1 (Top),12.36,0.884,68.0,0.5661342013948508,SHORTLIST
10154,Data Analyst,Male,American,Bachelor,Tier 3,7.59,0.504,77.6,0.07573289081542509,REJECT
10186,Data Analyst,Female,Other,Bachelor,Tier 2,22.04,0.711,88.4,0.7019131902597654,SHORTLIST
10187,Data Analyst,Male,Indian,High School,Tier 2,9.15,0.876,61.2,0.17418223556960022,REJECT
10196,Data Analyst,Female,African,Master,Tier 3,9.42,0.666,60.4,0.09660696995603267,REJECT
10199,Data Analyst,Male,Other,Master,Tier 2,10.46,1.0,98.0,0.534763694746716,SHORTLIST
10214,Data Analyst,Female,Asian (other),Master,Tier 2,14.49,0.794,81.3,0.5130600998244984,SHORTLIST
10216,Data Analyst,Female,European,Bachelor,Tier 2,9.71,0.856,67.3,0.12237420077404898,REJECT
10233,Data Analyst,Male,Asian (other),Bachelor,Tier 3,10.88,0.825,98.0,0.6718843449371442,SHORTLIST
10248,Data Analyst,Female,American,Bachelor,Tier 1 (Top),8.83,0.687,71.2,0.5074782861235945,SHORTLIST
10252,Data Analyst,Female,Indian,Bachelor,Tier 3,10.59,0.962,78.0,0.45849647787031683,REJECT
10265,Data Analyst,Male,Other,Bachelor,Tier 3,8.44,0.867,80.3,0.27945679790462785,REJECT
10283,Data Analyst,Female,Indian,Bachelor,Tier 1 (Top),21.38,1.0,61.9,0.5941862309513577,SHORTLIST
10287,Data Analyst,Female,American,Master,Tier 3,13.96,0.783,83.1,0.3316251086324747,REJECT
10304,Data Analyst,Male,Other,Bachelor,Tier 3,10.39,0.83,61.8,0.12118894641173235,REJECT
10325,Data Analyst,Male,Indian,High School,Tier 3,14.79,0.843,87.7,0.32254731119932756,REJECT
10329,Data Analyst,Female,Asian (other),Bachelor,Tier 2,17.24,0.769,88.2,0.48206930757779715,REJECT
10340,Data Analyst,Male,Indian,Bachelor,Tier 3,6.07,0.621,57.7,0.06105355524133988,REJECT
10372,Data Analyst,Male,European,Master,Tier 1 (Top),14.38,0.474,74.9,0.19437883553290747,REJECT
10397,Data Analyst,Female,American,Bachelor,Tier 2,8.44,0.533,98.0,0.1493649364335624,REJECT
10398,Data Analyst,Female,Other,Master,Tier 3,7.55,1.0,79.0,0.2519526194819315,REJECT
10406,Data Analyst,Male,African,High School,Tier 2,16.67,1.0,59.6,0.21421385213244265,REJECT
10408,Data Analyst,Male,European,Bachelor,Tier 1 (Top),9.55,1.0,75.5,0.6805476772022087,SHORTLIST
10410,Data Analyst,Male,European,Bachelor,Tier 3,22.96,0.945,66.9,0.6972725370929167,SHORTLIST
10417,Data Analyst,Male,American,Bachelor,Tier 1 (Top),13.44,0.769,67.9,0.14591376086921726,REJECT
10419,Data Analyst,Male,Asian (other),Bachelor,Tier 1 (Top),30.0,1.0,89.5,0.8591036668713091,SHORTLIST
10424,Data Analyst,Male,Indian,Bachelor,Tier 3,9.19,0.747,85.4,0.2377300383350223,REJECT
10426,Data Analyst,Male,American,Master,Tier 1 (Top),7.11,1.0,80.8,0.6048533766821316,SHORTLIST
10430,Data Analyst,Male,American,Master,Tier 1 (Top),10.02,0.698,60.7,0.11388883851179939,REJECT
10431,Data Analyst,Female,Indian,Master,Tier 2,5.51,0.784,78.3,0.19491155006422248,REJECT
10445,Data Analyst,Female,Asian (other),Bachelor,Unknown,11.1,0.899,62.9,0.12200320669326496,REJECT
10449,Data Analyst,Female,African,PhD,Tier 3,5.82,0.965,74.3,0.1615511368806282,REJECT
10451,Data Analyst,Male,Other,Bachelor,Tier 2,13.71,0.845,93.1,0.6740466277435097,SHORTLIST
10452,Data Analyst,Female,Asian (other),Master,Tier 2,21.28,0.801,84.6,0.4058105268174795,REJECT
10456,Data Analyst,Male,American,Bachelor,Tier 3,26.46,1.0,98.0,0.7832723335151208,SHORTLIST
10466,Data Analyst,Non-binary/Other,African,Bachelor,Tier 3,6.92,0.3,70.3,0.033135115523302824,REJECT
10473,Data Analyst,Male,Asian (other),PhD,Tier 2,9.06,1.0,98.0,0.7043199890126017,SHORTLIST
10481,Data Analyst,Male,Indian,Bachelor,Tier 1 (Top),19.43,1.0,78.9,0.7268133818862695,SHORTLIST
10482,Data Analyst,Male,American,Master,Tier 3,5.02,0.65,88.5,0.17489919655189506,REJECT
10488,Data Analyst,Male,Indian,PhD,Tier 1 (Top),11.4,0.97,61.9,0.6401308304090917,SHORTLIST
10502,Data Analyst,Female,Indian,Bachelor,Tier 1 (Top),18.45,0.955,73.6,0.7333034383068682,SHORTLIST
10506,Data Analyst,Male,American,PhD,Tier 3,16.23,1.0,91.9,0.49342383494341213,REJECT
10514,Data Analyst,Male,Indian,Bachelor,Tier 3,15.85,0.658,66.7,0.10818156256551598,REJECT
10518,Data Analyst,Male,Indian,Master,Tier 1 (Top),12.75,1.0,98.0,0.6587850074629651,SHORTLIST
10521,Data Analyst,Male,African,Bachelor,Tier 2,11.88,0.683,66.5,0.0801066318136428,REJECT
10546,Data Analyst,Male,American,Master,Tier 3,15.02,0.714,68.8,0.1096575394703394,REJECT
10550,Data Analyst,Male,American,Master,Tier 2,10.32,0.688,94.9,0.4604597608680041,REJECT
10554,Data Analyst,Male,African,PhD,Tier 2,6.08,0.996,71.0,0.21557357160047796,REJECT
10555,Data Analyst,Male,European,Bachelor,Tier 2,6.76,0.637,87.0,0.15626548118109757,REJECT
10584,Data Analyst,Male,European,Master,Tier 3,14.73,0.998,87.9,0.5652580772515907,SHORTLIST
10589,Data Analyst,Female,Indian,High School,Tier 2,13.43,0.3,53.1,0.028495185290966202,REJECT
10590,Data Analyst,Female,Asian (other),Master,Tier 3,9.28,0.701,72.2,0.15733445100440083,REJECT
10604,Data Analyst,Male,Indian,Bachelor,Tier 1 (Top),6.45,0.882,71.8,0.5858763205155058,SHORTLIST
10606,Data Analyst,Female,European,Bachelor,Tier 3,16.62,0.95,81.8,0.40204195351526173,REJECT
10617,Data Analyst,Male,European,Bachelor,Tier 1 (Top),11.68,0.719,74.5,0.14503942135295397,REJECT
10620,Data Analyst,Male,African,Bachelor,Tier 1 (Top),5.15,0.499,77.8,0.05253728596951064,REJECT
10630,Data Analyst,Female,Other,Master,Tier 3,7.35,0.867,73.6,0.16741648027051906,REJECT
10638,Data Analyst,Male,Indian,PhD,Tier 2,6.56,0.464,78.7,0.07086878675628333,REJECT
10654,Data Analyst,Male,Indian,Master,Tier 2,10.99,1.0,82.5,0.4414605361768518,REJECT
10663,Data Analyst,Male,Indian,Master,Tier 2,18.13,0.901,70.4,0.3443152441307411,REJECT
10669,Data Analyst,Female,Asian (other),Master,Tier 2,11.69,1.0,83.3,0.7536941708881312,SHORTLIST
10680,Data Analyst,Male,Indian,Master,Tier 2,8.16,0.851,52.5,0.23901539518014883,REJECT
10684,Data Analyst,Female,Other,Bachelor,Tier 2,6.25,0.859,87.7,0.6343989285037187,SHORTLIST
10692,Data Analyst,Female,Other,Bachelor,Tier 1 (Top),14.42,1.0,83.7,0.7410185983225799,SHORTLIST
10693,Data Analyst,Female,European,PhD,Tier 3,7.86,0.842,84.4,0.24044766147331242,REJECT
10729,Data Analyst,Female,Indian,Master,Tier 2,5.1,1.0,98.0,0.42061135250147386,REJECT
10741,Data Analyst,Female,African,Bachelor,Tier 2,20.56,0.828,64.4,0.22791500546674773,REJECT
10751,Data Analyst,Female,American,High School,Tier 1 (Top),5.25,0.966,70.1,0.21975543865835945,REJECT
10753,Data Analyst,Female,American,PhD,Tier 3,17.0,0.84,75.4,0.7289103998603305,SHORTLIST
10765,Data Analyst,Male,European,Master,Tier 3,8.86,1.0,63.9,0.23520522365764343,REJECT
10777,Data Analyst,Female,Indian,PhD,Tier 2,5.52,0.843,83.9,0.5343557048321321,SHORTLIST
10783,Data Analyst,Female,American,Bachelor,Tier 1 (Top),8.73,0.839,83.1,0.3492873020289071,REJECT
10789,Data Analyst,Male,Indian,Bachelor,Tier 1 (Top),7.86,1.0,98.0,0.36959150225301296,REJECT
10802,Data Analyst,Male,American,Master,Tier 3,11.25,0.984,82.2,0.32680243167874656,REJECT
10820,Data Analyst,Male,Indian,Master,Tier 1 (Top),11.7,0.808,91.0,0.4408212218910634,REJECT
10822,Data Analyst,Male,American,Bachelor,Tier 1 (Top),9.25,0.582,68.1,0.09814935966952848,REJECT
10823,Data Analyst,Female,African,Bachelor,Tier 1 (Top),14.83,0.739,98.0,0.3313226100795708,REJECT
10824,Data Analyst,Female,Other,Master,Tier 1 (Top),8.31,0.907,69.5,0.18761742348031707,REJECT
10826,Data Analyst,Male,European,Master,Tier 3,22.3,1.0,91.6,0.8748612801721473,SHORTLIST
10835,Data Analyst,Female,Indian,Master,Tier 2,9.77,0.555,81.7,0.1386216423103031,REJECT
10837,Data Analyst,Non-binary/Other,Indian,Bachelor,Tier 3,8.36,1.0,78.7,0.30226059441338454,REJECT
10850,Data Analyst,Male,Other,PhD,Tier 3,5.14,0.485,88.3,0.10167367572329745,REJECT
10857,Data Analyst,Male,Indian,Master,Tier 3,9.52,0.516,98.0,0.5664827682483934,SHORTLIST
10877,Data Analyst,Male,Indian,Master,Tier 2,9.32,0.603,76.0,0.1151438077819434,REJECT
10888,Data Analyst,Female,Indian,Bachelor,Tier 2,15.31,0.849,98.0,0.5581358524197607,SHORTLIST
10915,Data Analyst,Male,Asian (other),Master,Tier 1 (Top),5.68,0.481,94.5,0.1513084611309815,REJECT
10916,Data Analyst,Male,Indian,Master,Tier 1 (Top),7.53,0.623,88.6,0.3686310526674804,REJECT
10919,Data Analyst,Female,Indian,High School,Tier 2,6.79,0.358,78.8,0.035686675151446544,REJECT
10925,Data Analyst,Male,Indian,High School,Tier 1 (Top),14.24,0.621,77.7,0.174407650319698,REJECT
10932,Data Analyst,Male,Indian,Bachelor,Tier 2,7.98,0.578,84.8,0.07811360111619031,REJECT
10944,Data Analyst,Female,Indian,Bachelor,Tier 3,13.3,1.0,74.3,0.5837401821618451,SHORTLIST
10946,Data Analyst,Male,American,High School,Tier 3,6.62,0.925,78.4,0.16682709510845106,REJECT
10978,Data Analyst,Male,Indian,Master,Tier 2,6.63,1.0,64.6,0.16628723161658823,REJECT
10995,Data Analyst,Female,Indian,Bachelor,Tier 2,11.3,0.923,75.3,0.5730964232415554,SHORTLIST
10999,Data Analyst,Male,European,Bachelor,Tier 3,6.55,0.433,92.3,0.11394266082713217,REJECT
11027,Data Analyst,Female,American,PhD,Tier 2,8.21,0.569,66.6,0.13020477211445589,REJECT
11031,Data Analyst,Male,Indian,Master,Tier 3,14.18,0.718,98.0,0.6995988545026148,SHORTLIST
11039,Data Analyst,Male,Asian (other),Bachelor,Tier 3,15.42,1.0,81.1,0.4870651061242642,REJECT
11049,Data Analyst,Male,European,Master,Tier 3,7.43,0.583,69.8,0.09705942169279369,REJECT
11069,Data Analyst,Female,Indian,Master,Tier 2,11.96,1.0,97.1,0.8032121435412775,SHORTLIST
11072,Data Analyst,Male,Indian,Bachelor,Unknown,20.69,0.975,79.5,0.5354144511842276,SHORTLIST
11074,Data Analyst,Male,Indian,Bachelor,Tier 2,6.68,0.471,80.4,0.05227199655497463,REJECT
11082,Data Analyst,Male,Indian,Bachelor,Tier 3,19.9,0.976,98.0,0.5260750700401207,SHORTLIST
11089,Data Analyst,Male,European,Master,Tier 3,5.99,0.854,76.7,0.15553157585101962,REJECT
11105,Data Analyst,Male,Indian,High School,Tier 3,9.56,0.596,98.0,0.15772647712185947,REJECT
11109,Data Analyst,Male,American,Bachelor,Tier 2,13.16,1.0,77.5,0.4932345431239783,REJECT
11114,Data Analyst,Male,European,Bachelor,Tier 2,10.57,1.0,85.7,0.40222755514154634,REJECT
11130,Data Analyst,Female,Other,High School,Tier 2,14.02,0.478,73.8,0.06745356796742973,REJECT
11147,Data Analyst,Male,Indian,Bachelor,Tier 3,30.0,1.0,85.2,0.8222901412959749,SHORTLIST
11152,Data Analyst,Male,European,PhD,Tier 2,12.68,0.761,92.8,0.7424298770251803,SHORTLIST
11153,Data Analyst,Female,European,Master,Tier 1 (Top),7.18,0.98,75.2,0.2762589771367189,REJECT
11162,Data Analyst,Male,Indian,Bachelor,Tier 2,11.69,0.783,98.0,0.3964797503097731,REJECT
11172,Data Analyst,Female,European,Bachelor,Tier 3,10.53,0.682,97.6,0.5260294618762197,SHORTLIST
11173,Data Analyst,Male,Other,PhD,Tier 2,7.99,0.953,85.5,0.6623233111588241,SHORTLIST
11180,Data Analyst,Female,Indian,PhD,Tier 2,25.33,1.0,71.1,0.7279861466560368,SHORTLIST
11187,Data Analyst,Male,American,Bachelor,Tier 1 (Top),6.04,0.823,98.0,0.3474221048999568,REJECT
11200,Data Analyst,Female,European,Master,Tier 3,6.01,0.877,87.4,0.6220699281683154,SHORTLIST
11224,Data Analyst,Female,African,PhD,Tier 2,9.56,1.0,82.7,0.38226966623411807,REJECT
11229,Data Analyst,Male,Indian,Master,Tier 2,6.49,0.514,91.7,0.5289285631268138,SHORTLIST
11240,Data Analyst,Female,Asian (other),Bachelor,Tier 2,9.26,0.75,80.3,0.488095962203816,REJECT
11241,Data Analyst,Female,African,Master,Tier 3,5.64,0.976,78.1,0.23513193968735763,REJECT
11242,Data Analyst,Female,Indian,High School,Tier 3,8.42,0.664,94.4,0.17301463421210028,REJECT
11254,Data Analyst,Female,Indian,Bachelor,Tier 3,30.0,1.0,78.0,0.8326519806292683,SHORTLIST
11264,Data Analyst,Female,Indian,Bachelor,Unknown,18.92,0.954,81.9,0.3616685276350916,REJECT
11294,Data Analyst,Male,Indian,Bachelor,Tier 2,16.5,1.0,89.4,0.5040482227559032,SHORTLIST
11299,Data Analyst,Female,European,Bachelor,Tier 2,12.81,0.935,81.4,0.7181742382109093,SHORTLIST
11300,Data Analyst,Male,Indian,High School,Tier 2,6.39,0.564,67.1,0.09562900496116326,REJECT
11302,Data Analyst,Male,Other,Master,Tier 2,6.88,0.864,98.0,0.4031323800287747,REJECT
11318,Data Analyst,Male,Other,Bachelor,Tier 2,7.2,0.875,98.0,0.45202859458392836,REJECT
11323,Data Analyst,Male,Indian,Master,Tier 2,13.6,0.55,98.0,0.3979923161063613,REJECT
11347,Data Analyst,Female,Indian,Bachelor,Tier 3,9.9,0.688,77.8,0.1973640284458555,REJECT
11359,Data Analyst,Female,Indian,Bachelor,Tier 2,20.75,1.0,78.1,0.7580059349567105,SHORTLIST
11373,Data Analyst,Female,Indian,Bachelor,Tier 1 (Top),9.32,1.0,98.0,0.720401851057736,SHORTLIST
11376,Data Analyst,Male,Other,Master,Tier 3,8.71,0.467,74.2,0.12636168287537736,REJECT
11378,Data Analyst,Male,Indian,Bachelor,Tier 2,9.31,0.942,75.8,0.23580314255008286,REJECT
11393,Data Analyst,Male,American,High School,Tier 3,5.37,0.8,78.5,0.5902273751725281,SHORTLIST
11396,Data Analyst,Female,Indian,High School,Tier 3,6.8,0.522,69.1,0.05244443197611255,REJECT
11406,Data Analyst,Female,Indian,Bachelor,Tier 1 (Top),12.08,1.0,73.3,0.6220006504584625,SHORTLIST
11414,Data Analyst,Female,American,Bachelor,Tier 3,7.26,0.876,86.4,0.2820332322485984,REJECT
11426,Data Analyst,Male,Indian,Bachelor,Tier 1 (Top),9.39,0.539,82.4,0.13848091475789062,REJECT
11429,Data Analyst,Female,American,Master,Tier 2,9.7,1.0,89.1,0.45384877125271844,REJECT
11456,Data Analyst,Female,Indian,Bachelor,Tier 3,10.31,0.691,61.3,0.19502010923691135,REJECT
11478,Data Analyst,Female,Indian,Bachelor,Tier 3,8.33,0.888,98.0,0.41466983501215504,REJECT
11492,Data Analyst,Male,European,Bachelor,Tier 2,9.12,1.0,84.3,0.4652285956075561,REJECT
11503,Data Analyst,Female,African,Bachelor,Tier 3,9.56,0.664,94.8,0.15963258482239837,REJECT
11505,Data Analyst,Male,Indian,Master,Tier 3,7.77,0.965,98.0,0.676457119409417,SHORTLIST
11513,Data Analyst,Male,Asian (other),Master,Tier 2,21.88,0.894,86.4,0.5044152606120764,SHORTLIST
11535,Data Analyst,Female,Asian (other),Bachelor,Tier 3,8.22,1.0,91.8,0.3926892737984803,REJECT
11538,Data Analyst,Female,Indian,Master,Tier 3,5.17,1.0,89.1,0.2882045188886327,REJECT
11543,Data Analyst,Female,European,Bachelor,Tier 2,12.04,1.0,63.5,0.26308894593638893,REJECT
11575,Data Analyst,Male,Indian,Bachelor,Tier 2,9.3,0.941,74.4,0.18809110463103906,REJECT
11582,Data Analyst,Female,Other,High School,Tier 3,17.7,0.964,75.6,0.2755755948389948,REJECT
11587,Data Analyst,Female,Asian (other),Bachelor,Tier 1 (Top),7.26,0.98,75.2,0.649980203682385,SHORTLIST
11589,Data Analyst,Female,Indian,Master,Tier 2,11.78,0.429,98.0,0.17524872957724671,REJECT
11591,Data Analyst,Female,African,Bachelor,Tier 1 (Top),7.39,0.585,95.4,0.10717209741087323,REJECT
11595,Data Analyst,Female,Indian,Master,Tier 2,5.53,0.619,84.9,0.2734620830836557,REJECT
11602,Data Analyst,Male,Asian (other),Bachelor,Tier 2,9.03,1.0,64.5,0.23858535264207104,REJECT
11604,Data Analyst,Female,Indian,Bachelor,Tier 2,12.39,0.779,95.0,0.36412164692525834,REJECT
11613,Data Analyst,Male,Indian,Master,Tier 2,8.84,0.477,68.3,0.06408161692642442,REJECT
11621,Data Analyst,Female,African,High School,Unknown,12.43,0.982,69.9,0.2937252252569408,REJECT
11629,Data Analyst,Female,Other,Master,Tier 2,9.46,0.381,76.0,0.16777891670429546,REJECT
11634,Data Analyst,Female,Indian,Bachelor,Tier 3,12.15,0.504,70.0,0.07832906801787502,REJECT
11635,Data Analyst,Female,Indian,High School,Tier 2,6.43,0.418,58.6,0.04829798936773938,REJECT
11644,Data Analyst,Male,American,Bachelor,Tier 2,6.84,0.803,84.8,0.5590649327060396,SHORTLIST
11646,Data Analyst,Female,Asian (other),Bachelor,Unknown,13.74,1.0,75.3,0.42758889603985684,REJECT
11667,Data Analyst,Male,American,Bachelor,Tier 3,13.78,1.0,77.3,0.3495879537816763,REJECT
11669,Data Analyst,Male,Indian,Master,Tier 3,16.92,0.933,98.0,0.8953326072561926,SHORTLIST
11674,Data Analyst,Female,European,Master,Tier 2,15.8,1.0,96.5,0.769969580058564,SHORTLIST
11686,Data Analyst,Male,American,Bachelor,Tier 3,8.05,0.488,82.2,0.08031335022539818,REJECT
11696,Data Analyst,Male,Other,Master,Tier 2,20.55,0.847,87.9,0.4688606796720032,REJECT
11706,Data Analyst,Male,American,Master,Tier 2,7.03,0.449,85.6,0.10842656945562458,REJECT
11712,Data Analyst,Male,Asian (other),Master,Tier 1 (Top),12.63,1.0,70.3,0.5533496727366176,SHORTLIST
11725,Data Analyst,Female,African,Bachelor,Tier 3,16.59,0.976,87.3,0.7042651294399543,SHORTLIST
11737,Data Analyst,Female,Indian,Master,Tier 3,9.49,1.0,80.8,0.4309626518233313,REJECT
11749,Data Analyst,Female,African,Master,Tier 2,12.69,0.994,96.3,0.8826310755873525,SHORTLIST
11767,Data Analyst,Male,Other,Master,Tier 2,20.09,1.0,98.0,0.8967303634525321,SHORTLIST
11776,Data Analyst,Male,Indian,Bachelor,Tier 2,8.53,0.66,89.4,0.26396965775339515,REJECT
11778,Data Analyst,Female,American,Bachelor,Tier 1 (Top),10.02,0.727,89.1,0.6615383436937434,SHORTLIST
11784,Data Analyst,Male,Asian (other),PhD,Tier 1 (Top),9.9,0.934,80.8,0.34148840959491045,REJECT
11832,Data Analyst,Male,European,Bachelor,Tier 2,16.59,1.0,94.5,0.7164813911877123,SHORTLIST
11843,Data Analyst,Female,Asian (other),Master,Tier 2,18.37,0.528,68.5,0.2040220481384596,REJECT
11847,Data Analyst,Female,Indian,Master,Tier 1 (Top),6.09,0.805,62.6,0.41047055755844164,REJECT
11850,Data Analyst,Female,Indian,Master,Tier 3,9.96,1.0,94.2,0.3805937466653331,REJECT
11857,Data Analyst,Male,Indian,Bachelor,Tier 3,6.21,0.936,86.6,0.3049230053078999,REJECT
11875,Data Analyst,Female,American,Bachelor,Tier 3,16.81,1.0,80.6,0.4571058809330109,REJECT
11876,Data Analyst,Male,Indian,Master,Tier 2,10.88,1.0,90.6,0.6351624191283617,SHORTLIST
11877,Data Analyst,Male,American,Bachelor,Tier 2,9.96,1.0,98.0,0.772653528137225,SHORTLIST
11893,Data Analyst,Female,Indian,Master,Tier 2,14.02,1.0,92.7,0.8169355547367922,SHORTLIST
11901,Data Analyst,Male,European,Master,Tier 2,6.33,1.0,60.3,0.2707679518843839,REJECT
11905,Data Analyst,Male,Asian (other),Bachelor,Tier 2,6.4,1.0,85.6,0.33971552102083896,REJECT
11910,Data Analyst,Male,European,Master,Tier 2,7.77,0.936,55.8,0.2144673197992644,REJECT
11913,Data Analyst,Male,Asian (other),Bachelor,Unknown,5.07,0.96,79.6,0.19294002943300526,REJECT
11918,Data Analyst,Male,African,Bachelor,Tier 2,5.51,0.895,80.5,0.30289299117548973,REJECT
11930,Data Analyst,Male,Indian,High School,Tier 2,15.1,1.0,97.2,0.4869694227640513,REJECT
11937,Data Analyst,Male,African,Bachelor,Tier 3,9.48,0.476,79.9,0.16896285533266922,REJECT
11939,Data Analyst,Female,European,High School,Tier 2,6.1,0.595,69.5,0.04616731574988298,REJECT
11943,Data Analyst,Male,American,High School,Tier 3,5.29,0.777,62.8,0.10293286703510025,REJECT
11956,Data Analyst,Male,African,Master,Tier 2,9.5,0.627,87.6,0.5747005865129478,SHORTLIST
11963,Data Analyst,Female,American,High School,Tier 2,5.42,0.733,84.0,0.210814171653097,REJECT
11969,Data Analyst,Female,African,Bachelor,Tier 1 (Top),22.27,1.0,73.3,0.5030591882422224,SHORTLIST
11973,Data Analyst,Male,Other,Master,Tier 3,17.78,0.877,93.3,0.8285757781621074,SHORTLIST
11993,Data Analyst,Male,Other,Bachelor,Tier 1 (Top),13.1,0.768,84.4,0.3182178413084112,REJECT
12009,Data Analyst,Female,African,Bachelor,Tier 1 (Top),7.72,0.561,85.6,0.1078087118305704,REJECT
12022,Data Analyst,Male,European,Bachelor,Tier 2,14.18,0.877,74.3,0.23592906394115193,REJECT
12027,Data Analyst,Non-binary/Other,Indian,Bachelor,Tier 3,7.79,0.804,81.0,0.16833544889095542,REJECT
12054,Data Analyst,Female,Asian (other),Master,Tier 2,8.1,0.489,65.9,0.08767236244407176,REJECT
12069,Data Analyst,Female,European,Bachelor,Tier 3,15.32,0.708,86.8,0.1646296426311198,REJECT
12071,Data Analyst,Male,Asian (other),Master,Tier 3,7.24,0.524,86.2,0.09834992578156428,REJECT
12077,Data Analyst,Male,Indian,Bachelor,Tier 2,8.51,0.931,90.4,0.42581785649695314,REJECT
12093,Data Analyst,Female,African,Bachelor,Tier 2,6.17,0.757,53.2,0.12622844664598698,REJECT
12099,Data Analyst,Male,Other,Bachelor,Tier 1 (Top),11.58,1.0,92.4,0.7749586439320004,SHORTLIST
12100,Data Analyst,Male,American,Bachelor,Tier 3,5.31,0.765,64.5,0.10000131437072185,REJECT
