candidate_id,age,age_group,gender,nationality,education_level,field_of_study,university_tier,years_of_experience,relevant_experience_years,current_salary,num_previous_jobs,skill_match_score,num_certifications,has_leadership_experience,interview_score,distance_from_office,job_role_applied,application_source,hired
178,43,Over 40,Female,Indian,Bachelor,Business,Tier 1 (Top),13.19,12.86,164143.85,5,0.871,1,0,98.0,52.12,Marketing Specialist,Job Portal,0
179,29,Under 30,Male,American,PhD,Engineering,Tier 2,4.12,4.23,99325.02,4,0.729,2,0,87.3,74.15,Software Engineer,Company Website,0
180,53,Over 40,Female,Indian,High School,Arts/Humanities,Tier 3,15.78,17.54,168320.78,1,0.922,3,0,69.8,36.66,Cloud Architect,Referral,0
181,37,30-40,Male,Asian (other),Master,Engineering,Tier 3,10.78,10.28,113824.45,6,0.552,2,1,85.5,69.52,Software Engineer,Company Website,0
182,25,Under 30,Male,Indian,Bachelor,Computer Science,Tier 2,8.2,11.36,93708.44,2,1.0,5,1,83.7,165.55,Cloud Architect,Company Website,0
183,23,Under 30,Female,Other,High School,Computer Science,Tier 2,2.39,4.24,67396.9,0,0.775,4,0,85.8,52.46,Cloud Architect,LinkedIn,0
184,35,30-40,Male,Asian (other),Master,Engineering,Tier 1 (Top),3.27,0.5,84807.39,5,0.5,2,1,77.3,45.43,Marketing Specialist,Company Website,0
185,30,30-40,Female,Indian,Bachelor,Other,Tier 2,11.11,12.81,129230.38,2,1.0,3,0,83.4,42.75,Cyber Security Analyst,Company Website,0
186,37,30-40,Male,American,Master,Engineering,Tier 2,21.3,22.8,185649.65,3,1.0,0,0,92.7,11.73,Software Engineer,Company Website,0
187,35,30-40,Male,European,Bachelor,Computer Science,Tier 3,20.7,19.99,175694.43,3,1.0,0,1,84.1,60.07,DevOps Engineer,Job Portal,1
188,31,30-40,Female,European,Master,Computer Science,Tier 1 (Top),15.92,15.68,147734.46,5,1.0,1,0,91.2,62.7,Software Engineer,Job Portal,1
189,25,Under 30,Female,American,Master,Engineering,Tier 1 (Top),12.35,12.74,169038.54,5,0.898,1,0,92.9,46.21,Software Engineer,LinkedIn,1
190,21,Under 30,Male,American,Bachelor,Computer Science,Tier 2,21.86,19.28,152730.84,5,0.723,4,0,82.1,44.01,Network Administrator,Company Website,0
191,28,Under 30,Male,Indian,Bachelor,Computer Science,Tier 2,11.99,12.99,126966.64,4,0.806,2,0,71.7,66.03,Network Administrator,Other,0
192,38,30-40,Female,Indian,PhD,Business,Tier 1 (Top),6.29,6.11,159172.81,2,0.725,2,0,89.8,81.24,Network Administrator,LinkedIn,0
193,33,30-40,Male,Other,Master,Arts/Humanities,Tier 2,10.7,12.7,217961.59,3,1.0,0,1,87.4,16.73,Data Scientist,Company Website,1
194,22,Under 30,Female,Indian,Bachelor,Other,Unknown,1.77,1.0,67077.04,2,0.706,4,0,74.5,68.77,Data Analyst,LinkedIn,0
195,33,30-40,Male,Indian,Master,Other,Tier 2,8.81,10.56,133801.84,5,1.0,3,0,91.7,37.9,Cyber Security Analyst,LinkedIn,1
196,35,30-40,Female,Indian,Master,Engineering,Tier 1 (Top),12.95,13.91,125939.82,2,1.0,3,1,98.0,50.39,Data Analyst,Company Website,1
197,24,Under 30,Female,African,High School,Business,Tier 1 (Top),5.2,6.7,89913.67,5,0.72,2,1,92.6,76.4,Software Engineer,Referral,0
198,33,30-40,Male,European,Bachelor,Engineering,Tier 1 (Top),5.76,4.1,111341.13,4,0.318,1,1,73.5,64.36,Software Engineer,LinkedIn,0
199,32,30-40,Female,Asian (other),PhD,Computer Science,Tier 2,9.36,6.15,182809.37,5,0.762,1,0,93.4,74.18,Data Analyst,Company Website,1
200,22,Under 30,Female,Asian (other),PhD,Engineering,Tier 3,11.17,10.12,158109.24,3,1.0,0,0,83.3,95.69,HR Specialist,LinkedIn,1
201,34,30-40,Female,Asian (other),Master,Computer Science,Tier 3,14.64,13.3,100059.16,4,1.0,4,1,88.3,96.27,Marketing Specialist,LinkedIn,1
202,36,30-40,Male,American,Bachelor,Computer Science,Tier 2,20.63,20.05,152375.84,4,1.0,1,1,98.0,53.33,HR Specialist,LinkedIn,1
203,40,30-40,Female,Indian,PhD,Computer Science,Tier 3,10.95,9.53,161010.42,4,0.767,0,1,91.8,28.79,Software Engineer,Job Portal,0
204,40,30-40,Female,Indian,Master,Other,Tier 3,6.78,8.64,120830.75,3,0.384,3,0,84.6,37.42,Cyber Security Analyst,Company Website,0
205,21,Under 30,Female,European,Bachelor,Other,Tier 2,2.12,4.95,106544.55,8,0.897,5,0,83.7,191.0,Cloud Architect,Job Portal,0
206,24,Under 30,Female,Indian,Master,Engineering,Tier 2,10.24,11.05,110343.77,8,0.854,0,0,96.2,84.95,Data Scientist,LinkedIn,0
207,36,30-40,Male,American,Master,Computer Science,Tier 2,19.23,19.44,134014.0,6,0.843,3,1,80.3,97.05,Cyber Security Analyst,LinkedIn,0
208,36,30-40,Non-binary/Other,American,Bachelor,Computer Science,Tier 2,7.73,6.58,107798.53,2,0.64,1,0,69.2,37.02,Software Engineer,LinkedIn,0
209,36,30-40,Male,European,Master,Engineering,Tier 2,8.24,8.54,93696.66,3,1.0,2,1,98.0,82.29,HR Specialist,Job Portal,1
210,55,Over 40,Male,Indian,Master,Business,Tier 3,22.16,22.04,169181.99,3,0.855,3,0,80.7,58.71,Software Engineer,LinkedIn,1
211,36,30-40,Male,Indian,High School,Arts/Humanities,Tier 2,13.29,14.79,117560.25,2,0.909,2,0,88.0,83.38,Product Manager,LinkedIn,0
212,41,Over 40,Male,Asian (other),Master,Computer Science,Tier 2,7.61,8.76,93770.86,5,1.0,2,0,85.6,98.57,Software Engineer,Company Website,0
213,39,30-40,Male,Indian,PhD,Engineering,Tier 1 (Top),13.63,14.28,216263.51,2,1.0,2,1,84.1,69.5,Data Scientist,LinkedIn,1
214,37,30-40,Male,European,High School,Other,Tier 2,6.27,7.15,125318.62,4,0.342,1,1,66.0,57.56,Software Engineer,Job Portal,0
215,29,Under 30,Male,American,Bachelor,Computer Science,Tier 3,5.2,4.89,91392.73,1,0.359,2,0,82.0,90.44,Software Engineer,Company Website,0
216,38,30-40,Female,Other,Bachelor,Engineering,Tier 3,4.71,4.78,116180.47,2,0.47,2,1,74.0,68.98,Cloud Architect,LinkedIn,0
217,25,Under 30,Male,African,Bachelor,Computer Science,Tier 3,4.11,2.46,110535.04,4,0.642,1,1,65.7,75.89,HR Specialist,LinkedIn,0
218,30,30-40,Male,American,Master,Computer Science,Tier 3,12.73,10.45,163064.86,6,0.803,3,0,82.7,40.69,Product Manager,LinkedIn,0
219,28,Under 30,Male,European,Bachelor,Arts/Humanities,Tier 2,9.5,9.26,120036.22,2,0.85,0,1,91.5,97.92,Data Analyst,Company Website,0
220,32,30-40,Male,Indian,PhD,Business,Tier 3,8.27,9.59,137364.64,7,0.8,2,1,75.6,40.65,Cyber Security Analyst,LinkedIn,1
221,50,Over 40,Male,American,PhD,Engineering,Tier 2,9.31,7.62,93387.88,6,0.941,1,0,66.5,93.01,Data Analyst,Company Website,0
222,21,Under 30,Female,Asian (other),Bachelor,Engineering,Tier 1 (Top),8.67,6.71,120597.54,6,0.76,0,1,81.0,80.81,Software Engineer,Referral,0
223,37,30-40,Female,European,Bachelor,Arts/Humanities,Tier 2,5.86,4.89,117654.7,6,1.0,2,1,80.7,119.61,Software Engineer,Job Portal,1
224,21,Under 30,Female,American,Bachelor,Computer Science,Tier 2,3.82,2.39,64626.37,6,0.9,3,1,79.6,41.43,Software Engineer,Other,0
225,28,Under 30,Female,Indian,Bachelor,Computer Science,Tier 2,6.37,8.27,85134.35,1,1.0,3,0,96.9,199.45,Cloud Architect,Company Website,0
226,40,30-40,Male,Asian (other),Bachelor,Other,Tier 3,25.12,26.25,217422.77,1,1.0,4,0,73.3,105.4,Software Engineer,LinkedIn,1
227,32,30-40,Male,Indian,Bachelor,Arts/Humanities,Tier 3,8.5,8.55,126798.4,1,1.0,3,0,82.3,39.51,Cyber Security Analyst,Job Portal,1
228,23,Under 30,Male,Asian (other),High School,Arts/Humanities,Tier 2,12.44,12.63,126808.53,3,0.856,3,0,98.0,32.1,Software Engineer,Referral,1
229,26,Under 30,Female,European,Bachelor,Business,Tier 2,8.04,7.28,119736.53,5,0.652,5,0,56.4,55.54,Network Administrator,Job Portal,0
230,37,30-40,Male,Indian,Master,Engineering,Tier 2,18.64,19.64,177950.39,4,0.859,2,0,98.0,100.59,Data Analyst,LinkedIn,0
231,26,Under 30,Male,Indian,Bachelor,Other,Tier 1 (Top),14.69,13.12,167126.15,4,1.0,4,1,94.1,64.7,Cyber Security Analyst,LinkedIn,1
232,33,30-40,Male,Indian,High School,Engineering,Tier 3,6.84,5.05,57831.14,2,0.837,2,1,79.1,129.52,Data Analyst,LinkedIn,0
233,32,30-40,Male,African,Master,Engineering,Tier 1 (Top),11.1,10.41,181208.63,4,1.0,4,0,94.6,27.44,Cyber Security Analyst,LinkedIn,0
234,26,Under 30,Non-binary/Other,Asian (other),High School,Engineering,Tier 3,4.74,2.87,43823.37,4,0.314,0,1,89.3,48.82,Software Engineer,Company Website,0
235,49,Over 40,Female,European,High School,Computer Science,Tier 2,15.45,17.05,186024.16,5,1.0,3,1,96.1,24.07,Cloud Architect,Company Website,0
236,37,30-40,Female,American,Master,Computer Science,Tier 2,19.93,20.43,147436.92,4,1.0,2,0,86.4,86.58,HR Specialist,Job Portal,1
237,21,Under 30,Female,European,Bachelor,Computer Science,Tier 3,10.54,11.48,121258.2,5,0.794,6,1,89.3,88.74,Cyber Security Analyst,LinkedIn,0
238,33,30-40,Female,American,High School,Computer Science,Tier 2,10.96,11.99,99492.91,5,0.753,3,0,86.6,123.3,Data Scientist,Company Website,0
239,26,Under 30,Female,European,Bachelor,Computer Science,Tier 1 (Top),4.91,3.44,64553.86,6,0.929,1,1,83.8,19.88,Data Scientist,LinkedIn,0
240,38,30-40,Female,Indian,Bachelor,Computer Science,Tier 3,8.05,7.41,186929.39,3,0.721,3,1,92.7,59.84,Data Scientist,Job Portal,0
241,25,Under 30,Male,African,Bachelor,Computer Science,Tier 2,9.85,9.13,119717.71,1,1.0,1,1,98.0,138.13,Software Engineer,Job Portal,0
242,31,30-40,Female,European,Master,Computer Science,Tier 1 (Top),12.16,12.59,148283.15,2,1.0,1,0,97.9,39.74,Data Analyst,LinkedIn,0
243,36,30-40,Female,Indian,Bachelor,Computer Science,Tier 3,4.75,6.07,104766.97,6,0.432,4,0,44.3,174.2,Data Scientist,Company Website,0
244,38,30-40,Male,African,Bachelor,Computer Science,Tier 1 (Top),8.18,11.68,124035.25,3,0.888,3,0,91.2,147.72,Cloud Architect,Referral,0
245,22,Under 30,Female,American,Master,Engineering,Unknown,7.46,7.97,78948.06,2,0.895,3,0,76.9,93.13,Data Analyst,LinkedIn,0
246,29,Under 30,Female,Indian,Master,Engineering,Tier 2,9.98,9.27,123126.84,0,1.0,4,0,86.3,54.78,Data Analyst,Company Website,0
247,28,Under 30,Male,Indian,Master,Engineering,Tier 3,11.34,14.06,154994.85,4,0.806,5,0,78.1,87.9,Cloud Architect,LinkedIn,0
248,26,Under 30,Male,European,Bachelor,Computer Science,Tier 2,3.35,2.69,65653.07,5,0.695,2,1,73.7,91.78,Product Manager,LinkedIn,0
249,46,Over 40,Male,African,Bachelor,Other,Tier 2,15.58,13.42,152852.13,4,1.0,0,1,96.6,105.73,HR Specialist,LinkedIn,0
250,35,30-40,Female,Asian (other),Bachelor,Engineering,Tier 3,15.26,15.8,103883.64,2,1.0,2,0,80.1,97.6,Cyber Security Analyst,Company Website,0
251,21,Under 30,Female,European,Master,Arts/Humanities,Tier 2,5.33,3.18,91890.16,1,0.79,1,1,73.1,112.43,Data Scientist,Company Website,0
252,39,30-40,Male,Indian,Master,Business,Tier 3,7.94,9.95,109295.35,6,1.0,2,0,94.5,49.4,Cloud Architect,Company Website,0
253,48,Over 40,Male,Indian,Bachelor,Engineering,Tier 2,19.69,17.89,156466.83,2,0.948,3,0,86.2,41.58,Software Engineer,Company Website,1
254,40,30-40,Male,Indian,Bachelor,Engineering,Tier 2,11.34,10.78,128645.2,2,0.621,2,1,73.1,73.13,Cyber Security Analyst,Job Portal,0
255,21,Under 30,Female,African,Bachelor,Business,Tier 2,4.82,5.73,85318.62,8,0.323,2,1,93.8,138.24,Data Analyst,LinkedIn,0
256,28,Under 30,Male,Other,Bachelor,Engineering,Tier 3,9.86,10.32,126951.18,3,0.386,3,1,75.2,57.46,Cyber Security Analyst,LinkedIn,0
257,42,Over 40,Male,Indian,PhD,Business,Tier 3,6.25,3.43,105931.27,3,0.957,1,0,74.6,100.2,Data Analyst,LinkedIn,0
258,26,Under 30,Female,Asian (other),Bachelor,Arts/Humanities,Tier 1 (Top),5.97,6.22,164250.47,5,0.826,0,0,85.6,59.78,Software Engineer,Job Portal,0
259,35,30-40,Male,European,Bachelor,Engineering,Tier 3,16.16,17.05,147884.57,6,0.98,3,0,69.5,16.96,Software Engineer,Referral,0
260,38,30-40,Male,Indian,Master,Computer Science,Tier 2,9.72,8.44,97514.35,6,0.781,2,0,74.7,113.67,Network Administrator,Job Portal,0
261,24,Under 30,Male,American,Bachelor,Engineering,Tier 3,1.86,1.0,152602.46,4,0.777,3,0,56.8,54.61,Data Analyst,LinkedIn,0
262,31,30-40,Male,Asian (other),Bachelor,Computer Science,Tier 2,10.6,6.77,113777.27,5,0.7,2,1,86.1,96.28,Network Administrator,Other,0
263,21,Under 30,Male,Indian,Bachelor,Computer Science,Tier 2,8.17,5.98,92084.2,2,1.0,1,0,54.2,62.19,Network Administrator,LinkedIn,0
264,23,Under 30,Non-binary/Other,African,Bachelor,Engineering,Tier 2,4.6,3.54,88860.02,4,0.548,2,0,94.8,193.09,Software Engineer,LinkedIn,0
265,29,Under 30,Female,Indian,Bachelor,Computer Science,Tier 1 (Top),15.86,15.66,152231.49,3,0.723,1,1,87.7,58.04,Marketing Specialist,LinkedIn,1
266,22,Under 30,Female,Indian,Bachelor,Other,Tier 3,17.8,19.3,141120.58,3,0.589,4,1,81.1,19.42,Software Engineer,Company Website,0
267,45,Over 40,Female,Indian,Bachelor,Business,Tier 3,19.31,17.87,137533.74,8,0.777,2,0,79.2,13.88,Data Scientist,Job Portal,0
268,21,Under 30,Male,African,Bachelor,Engineering,Tier 3,9.03,9.18,101841.21,3,0.591,1,0,63.7,45.99,DevOps Engineer,Company Website,0
269,28,Under 30,Male,American,Bachelor,Computer Science,Tier 2,6.75,6.55,104900.96,5,0.695,2,0,96.4,13.58,Software Engineer,Referral,1
270,33,30-40,Male,Asian (other),Master,Computer Science,Tier 3,3.68,3.36,68624.36,3,0.418,0,0,90.6,35.09,Software Engineer,Company Website,0
271,43,Over 40,Female,American,Bachelor,Arts/Humanities,Tier 2,12.03,10.93,211978.46,6,0.776,2,0,67.9,73.78,Software Engineer,Referral,0
272,21,Under 30,Female,American,Bachelor,Engineering,Tier 3,2.97,3.51,52023.95,6,0.407,0,1,77.6,102.27,Product Manager,Referral,0
273,41,Over 40,Male,Asian (other),Bachelor,Computer Science,Tier 2,7.65,8.15,81105.81,2,0.489,2,1,96.7,97.36,HR Specialist,Company Website,0
274,32,30-40,Male,American,Bachelor,Arts/Humanities,Tier 1 (Top),6.63,6.2,108530.44,4,0.624,0,0,76.2,24.46,Marketing Specialist,Company Website,0
275,24,Under 30,Male,Asian (other),Bachelor,Engineering,Tier 3,29.49,29.85,168505.76,4,1.0,2,0,78.9,95.53,Data Scientist,LinkedIn,0
276,35,30-40,Male,Indian,Master,Engineering,Tier 1 (Top),4.56,4.65,74942.99,1,0.611,0,1,75.1,75.46,Marketing Specialist,Job Portal,1
277,33,30-40,Female,European,Bachelor,Other,Tier 3,11.32,10.56,128685.29,1,0.852,0,0,87.6,36.78,Data Analyst,LinkedIn,0
278,27,Under 30,Male,European,Master,Computer Science,Tier 1 (Top),11.6,10.58,144819.78,2,0.687,1,1,97.5,133.4,Cloud Architect,Company Website,0
279,32,30-40,Female,African,Bachelor,Business,Tier 3,5.65,5.94,86916.41,2,0.654,2,0,69.2,78.38,Data Scientist,Job Portal,0
280,28,Under 30,Male,Indian,Master,Other,Tier 1 (Top),4.31,5.31,113556.18,3,1.0,2,0,87.1,64.59,Data Analyst,LinkedIn,0
281,32,30-40,Female,European,PhD,Computer Science,Tier 2,10.1,9.08,137277.02,1,1.0,2,0,96.4,62.83,Network Administrator,LinkedIn,1
282,37,30-40,Female,American,Bachelor,Other,Tier 2,8.62,7.57,95156.3,3,1.0,1,0,91.2,44.3,Network Administrator,Company Website,0
283,44,Over 40,Female,American,Bachelor,Engineering,Tier 3,13.19,12.45,207653.29,5,0.804,1,1,95.8,71.83,Network Administrator,LinkedIn,1
284,22,Under 30,Male,Indian,Bachelor,Other,Tier 2,3.07,5.74,118277.42,8,0.84,4,0,96.9,84.14,Cyber Security Analyst,LinkedIn,0
285,49,Over 40,Male,Indian,Master,Engineering,Tier 1 (Top),20.49,18.82,147216.15,4,1.0,2,1,92.8,52.87,Data Analyst,LinkedIn,1
286,21,Under 30,Male,African,High School,Other,Tier 3,8.07,6.94,111399.97,5,0.885,3,0,81.8,142.08,Cloud Architect,Company Website,0
287,30,30-40,Male,Asian (other),Master,Business,Tier 2,5.43,3.6,86178.88,2,0.608,1,0,62.5,36.41,Software Engineer,Company Website,0
288,36,30-40,Female,American,Master,Business,Tier 3,6.36,4.73,148164.29,6,0.794,2,0,70.9,51.92,Software Engineer,LinkedIn,0
289,34,30-40,Female,Asian (other),Bachelor,Arts/Humanities,Tier 2,14.22,16.66,129150.51,2,0.934,1,1,73.2,114.67,DevOps Engineer,Company Website,0
290,27,Under 30,Male,Indian,Bachelor,Engineering,Tier 2,11.42,13.07,115043.4,5,0.644,3,1,86.7,50.67,Cyber Security Analyst,LinkedIn,0
291,30,30-40,Male,European,Bachelor,Computer Science,Tier 2,8.98,9.32,93923.36,6,0.546,1,0,69.3,58.12,Network Administrator,Job Portal,0
292,28,Under 30,Male,African,Master,Computer Science,Tier 3,14.52,14.88,155510.47,7,1.0,1,0,69.3,51.33,Data Scientist,Other,0
293,27,Under 30,Female,African,High School,Engineering,Tier 2,7.78,6.5,74453.12,4,0.637,4,1,71.0,62.25,Software Engineer,Referral,1
294,38,30-40,Female,Indian,Bachelor,Business,Tier 3,6.55,6.67,120225.32,1,0.555,5,0,76.3,95.2,Cyber Security Analyst,Company Website,0
295,34,30-40,Male,Asian (other),Bachelor,Arts/Humanities,Tier 3,13.81,14.65,155016.31,1,0.468,3,0,84.2,28.5,Cyber Security Analyst,LinkedIn,0
296,26,Under 30,Male,American,Bachelor,Engineering,Tier 3,6.42,7.4,113965.69,2,0.538,1,0,75.3,88.9,Software Engineer,LinkedIn,0
297,39,30-40,Female,African,Bachelor,Engineering,Tier 3,6.54,5.22,120074.7,7,1.0,0,1,67.8,36.56,Software Engineer,Company Website,0
298,34,30-40,Female,American,Master,Arts/Humanities,Tier 3,6.32,5.38,74509.87,2,0.57,0,0,59.7,12.73,Software Engineer,LinkedIn,0
299,38,30-40,Male,Asian (other),Master,Engineering,Tier 2,17.41,17.91,216942.27,5,1.0,3,0,73.3,53.16,HR Specialist,LinkedIn,1
300,37,30-40,Female,Indian,Master,Business,Tier 2,16.89,16.15,162450.74,5,1.0,0,0,92.0,69.15,Software Engineer,Job Portal,1
301,25,Under 30,Female,European,Master,Computer Science,Tier 2,7.82,8.51,130766.27,2,0.39,2,0,72.2,55.73,Network Administrator,LinkedIn,0
302,27,Under 30,Male,American,Master,Computer Science,Tier 3,9.52,10.08,111031.79,3,0.722,2,0,63.3,32.21,Data Scientist,Referral,0
303,37,30-40,Female,European,Bachelor,Business,Tier 3,8.68,9.63,92742.45,3,0.737,0,0,98.0,64.9,Software Engineer,Company Website,0
304,36,30-40,Male,European,Master,Computer Science,Tier 3,16.02,16.03,165483.45,2,1.0,1,1,76.4,114.32,Data Scientist,Company Website,0
305,31,30-40,Female,Other,Bachelor,Computer Science,Tier 1 (Top),9.43,9.73,94960.32,4,0.984,1,0,89.8,33.7,DevOps Engineer,LinkedIn,1
306,32,30-40,Male,Asian (other),Bachelor,Business,Tier 2,11.02,10.77,123216.42,3,1.0,2,0,86.0,30.1,Data Scientist,LinkedIn,1
307,42,Over 40,Male,Indian,Bachelor,Engineering,Tier 3,14.18,13.17,211319.75,3,0.57,1,0,89.0,100.38,Data Analyst,Job Portal,0
308,27,Under 30,Male,Asian (other),Bachelor,Engineering,Tier 2,5.11,3.54,84186.89,6,0.374,2,1,98.0,89.7,Marketing Specialist,Job Portal,0
309,36,30-40,Male,Indian,Bachelor,Other,Tier 3,7.21,7.53,98697.51,4,0.739,2,1,79.7,99.25,Software Engineer,LinkedIn,0
310,30,30-40,Male,European,High School,Business,Tier 2,6.1,5.11,66340.53,2,0.596,2,0,95.7,9.65,Network Administrator,Job Portal,0
311,30,30-40,Male,African,Master,Engineering,Tier 2,4.98,3.77,91554.17,5,0.491,1,0,64.5,49.18,Software Engineer,Job Portal,0
312,40,30-40,Female,Indian,Bachelor,Engineering,Tier 3,9.34,8.53,100226.62,0,0.62,1,0,79.1,28.03,Network Administrator,LinkedIn,0
313,38,30-40,Female,African,Bachelor,Business,Tier 2,22.2,21.87,211636.45,4,0.936,1,0,73.4,42.04,Software Engineer,Company Website,0
314,38,30-40,Male,Asian (other),Master,Computer Science,Tier 3,10.93,11.8,105784.34,2,0.724,0,1,76.7,154.31,Software Engineer,Job Portal,0
315,42,Over 40,Male,American,Bachelor,Engineering,Tier 2,8.37,9.38,119397.36,6,0.68,3,0,66.2,107.79,Cloud Architect,LinkedIn,0
316,32,30-40,Female,Indian,Bachelor,Computer Science,Tier 1 (Top),13.09,10.99,133955.42,7,0.379,2,0,71.5,42.29,Data Analyst,Company Website,0
317,37,30-40,Male,American,Master,Computer Science,Tier 3,8.71,8.36,180991.89,4,0.294,2,1,87.4,42.5,DevOps Engineer,LinkedIn,0
318,29,Under 30,Non-binary/Other,Other,Bachelor,Engineering,Tier 3,13.05,14.33,162808.31,5,1.0,1,1,84.9,28.57,Cyber Security Analyst,Job Portal,0
319,34,30-40,Male,Indian,Bachelor,Business,Tier 3,18.55,16.94,126616.39,3,0.536,2,0,67.9,166.32,Software Engineer,Job Portal,0
320,30,30-40,Female,European,Bachelor,Engineering,Tier 3,5.14,4.74,109098.88,1,0.974,0,1,98.0,123.16,Software Engineer,Job Portal,1
321,32,30-40,Male,Indian,Bachelor,Engineering,Tier 3,4.81,5.31,63680.19,3,0.944,1,0,87.8,58.84,HR Specialist,LinkedIn,0
322,36,30-40,Female,Indian,Bachelor,Engineering,Tier 3,11.47,10.05,78182.38,3,0.699,2,1,95.6,46.53,Software Engineer,Other,1
323,25,Under 30,Female,Asian (other),Bachelor,Arts/Humanities,Tier 1 (Top),10.97,13.18,100735.96,4,0.743,5,0,80.8,43.55,Cyber Security Analyst,Company Website,0
324,48,Over 40,Female,Indian,Bachelor,Computer Science,Tier 1 (Top),13.68,14.21,114618.47,4,0.874,1,1,87.7,57.27,Software Engineer,Job Portal,1
325,23,Under 30,Non-binary/Other,Other,Bachelor,Engineering,Tier 1 (Top),9.0,8.23,148011.23,3,0.894,2,0,85.3,70.71,Network Administrator,LinkedIn,0
326,22,Under 30,Male,American,PhD,Computer Science,Tier 3,4.48,3.69,96644.16,5,0.867,2,1,98.0,44.61,Software Engineer,LinkedIn,0
327,41,Over 40,Female,American,Bachelor,Engineering,Tier 2,17.4,16.17,173501.15,4,1.0,1,0,78.4,67.3,Software Engineer,LinkedIn,0
328,38,30-40,Male,Indian,Master,Engineering,Tier 1 (Top),9.88,10.88,153301.2,4,0.733,1,0,98.0,79.11,Data Analyst,Company Website,0
329,36,30-40,Female,Other,Bachelor,Computer Science,Tier 1 (Top),7.31,6.46,178678.25,6,0.718,3,1,82.7,80.6,Software Engineer,LinkedIn,0
330,37,30-40,Male,Indian,Master,Engineering,Tier 2,6.35,9.15,110933.13,4,0.78,3,0,72.8,105.06,Cyber Security Analyst,LinkedIn,0
331,31,30-40,Female,American,Bachelor,Other,Tier 3,13.66,14.19,220000.0,3,0.744,0,1,63.3,114.66,DevOps Engineer,LinkedIn,1
332,24,Under 30,Female,American,Bachelor,Business,Tier 3,5.36,4.62,117933.62,5,0.828,2,0,84.2,84.64,Network Administrator,Job Portal,0
333,32,30-40,Male,American,Bachelor,Arts/Humanities,Tier 3,5.04,7.54,72229.56,9,0.246,1,0,77.5,197.68,DevOps Engineer,LinkedIn,0
334,26,Under 30,Male,European,Master,Engineering,Tier 3,4.71,1.79,83898.14,3,0.853,5,1,82.0,18.68,Software Engineer,LinkedIn,0
335,39,30-40,Male,European,High School,Other,Tier 1 (Top),13.07,14.57,98298.79,2,0.682,2,0,92.6,104.26,Software Engineer,Job Portal,0
336,30,30-40,Female,Indian,Bachelor,Computer Science,Tier 3,8.84,7.86,117512.65,5,1.0,2,1,67.8,58.24,Data Analyst,Job Portal,0
337,25,Under 30,Male,American,High School,Engineering,Tier 2,11.79,11.35,146277.43,5,1.0,0,0,81.2,38.74,Network Administrator,Job Portal,0
338,29,Under 30,Female,Asian (other),Bachelor,Engineering,Tier 3,30.0,30.0,205755.65,3,1.0,0,1,74.9,119.56,DevOps Engineer,Job Portal,1
339,35,30-40,Female,American,Master,Other,Tier 2,6.96,7.46,155708.65,6,0.746,3,1,75.6,94.66,HR Specialist,LinkedIn,1
340,27,Under 30,Female,Indian,Master,Engineering,Tier 2,10.39,10.75,115099.12,1,0.715,3,1,64.5,72.3,Cyber Security Analyst,LinkedIn,0
341,25,Under 30,Male,Indian,Bachelor,Computer Science,Tier 1 (Top),15.32,13.48,117044.26,1,0.902,2,1,98.0,73.95,Cyber Security Analyst,Job Portal,1
342,33,30-40,Male,Indian,Bachelor,Other,Tier 3,9.43,9.25,93349.62,6,0.964,3,0,98.0,122.5,Product Manager,Company Website,0
